CRE,Cod. INEP,Município,Latitude,Longitude,Idt. Estab,Designação,Denominação,Endereço,Fone,CEP,Cod.Munic.IBGE (7)
1,43107303,Porto Alegre,"-29,98580246","-51,19507309",10730,Esc Est Ens Fun,Danilo Antônio Zaffari,R General Marcos Kruchin 291,5133743524,90245250,4314902
1,43107311,Porto Alegre,"-30,00693242","-51,12970783",10731,Esc Est Ens Fun,Itamarati,R Francisco Rodolfo Simch 617,(51) 3344-1727,91130210,4314902
1,43107320,Porto Alegre,"-30,15785395","-51,13998433",10732,Esc Est Ens Med,José do Patrocínio,Av Belize 261,(51) 3261-3697,91790080,4314902
1,43107338,Porto Alegre,"-30,06326902","-51,20182872",10733,Esc Est Ens Fun,Santa Luzia,R Delfino Riet 525,5132192499,90660120,4314902
1,43107346,Porto Alegre,"-30,02511059","-51,18854083",10734,Esc Est Ens Fun,Visconde de Pelotas,R Artur Rocha 200,(51) 3332-1238,90450170,4314902
1,43107354,Porto Alegre,"-30,10209043","-51,22893322",10735,Esc Est Ens Med,Visconde do Rio Grande,Pça Aratiba Sn,(51) 3242-8094,91740170,4314902
1,43107478,Porto Alegre,"-29,98212447","-51,13466456",10747,Esc Est Ens Fun,Décio Martins Costa,R Domingos de Abreu 967,(51) 3365-6675,91120090,4314902
1,43107486,Porto Alegre,"-30,04381125","-51,20112374",10748,Esc Est Ens Fun,São Francisco de Assis,Av Princesa Isabel 1160,5132237519,90620000,4314902
1,43107583,Porto Alegre,"-30,03365154","-51,21735692",10758,Inst Est Educ,General Flores da Cunha,Av Osvaldo Aranha 527,5133110956,90420121,4314902
1,43107826,Porto Alegre,"-29,979385","-51,194991",10782,Esc Est Ens Fun,Oswaldo Vergara,R Graciano Camozzato 101,5133744433,90250390,4314902
1,43107850,Porto Alegre,"-30,071123","-51,23817879",10785,Esc Est Ens Med,Senador Pasqualini,Av Padre Cacique 1372,(51) 3233-3402,90810240,4314902
1,43107885,Porto Alegre,"-30,11093479","-51,25396594",10788,Esc Est Ens Fun,Três de Outubro,Av Wenceslau Escobar 2560,(51) 3268-1937,91900000,4314902
1,43204929,Porto Alegre,"-30,03214348","-51,22586922",10789,Nucl e EJA e Cp,Cardeal Alfredo Vicente Scherer,R Vigario Jose Inacio 730,(51) 3212-1685,90020110,4314902
1,43203841,Porto Alegre,"-30,03952654","-51,22347667",10790,Nucl e EJA e Cp,Darcy Vargas,Av Joao Pessoa 1070,5132216366,90040000,4314902
1,43203850,Porto Alegre,"-30,02448987","-51,17515858",10791,Nucl e EJA e Cp,Darcy Ribeiro,R Prof Angelito Asmus Aiquel 125,5133883957,91340410,4314902
1,43107923,Porto Alegre,"-30,06919832","-51,18834155",10792,Esc Est Ens Fun,Coronel Aparício Borges,Av Coronel Aparicio Borges 2160,,90680570,4314902
1,43107931,Porto Alegre,"-30,00899618","-51,19919255",10793,Esc Est Ens Fun,Souza Lobo,Av Bahia 948,5133423631,90240552,4314902
1,43107966,Porto Alegre,"-30,08140391","-51,11600116",10796,Esc Est Ens Fun,Professor Sylvio Torres,R Erotilde Machado Santana Sn Predio,5133197678,91540050,4314902
1,43107982,Porto Alegre,"-30,14813553","-51,14528046",10798,C Est de En Med,Raul Pilla,R Eng Oscar de Oliveira Ramos 660,(51) 3250-1364,91790050,4314902
1,43107990,Porto Alegre,"-30,00270001","-51,14859019",10799,Esc Est Ens Med,República Argentina,R Bogota 789,(51) 3347-6444,91060000,4314902
1,43108008,Porto Alegre,"-30,04801749","-51,21115125",10800,Col Estadual,Inácio Montanha,Av Joao Pessoa 2125 0,5132231942,90040000,4314902
1,43108016,Porto Alegre,"-30,02451931","-51,2133386",10801,Col Estadual,Marechal Floriano Peixoto,R Comendador Coruja 315,5132254476,90220180,4314902
1,43108024,Porto Alegre,"-30,02423019","-51,19165666",10802,Col Estadual,Piratini,R Eudoro Berlink 632,5133324612,90450030,4314902
1,43108032,Porto Alegre,"-29,99945495","-51,13759262",10803,Col Estadual,Presidente Arthur da Costa e Silva,R Baden Powell 409,5133406143,91110040,4314902
1,43108040,Porto Alegre,"-30,04018322","-51,19858348",10804,Inst Estadual,Rio Branco,Av Protasio Alves 999,5133327021,90410000,4314902
1,43108059,Porto Alegre,"-30,10193104","-51,26029009",10805,Esc Est Ens Med,Santos Dumont,R Caete 328,(51) 3136-6003,91900180,4314902
1,43108067,Porto Alegre,"-30,07081288","-51,18700277",10806,Inst Est Educ,Paulo da Gama,Av Silvado 555,5133360611,91510100,4314902
1,43108083,Porto Alegre,"-30,13692481","-51,22492184",10808,Col Estadual,Odila Gay da Fonseca,Av Osvaldo Goncalves Cruz 444,(51) 3248-3402,91760060,4314902
1,43108091,Porto Alegre,"-30,2106363","-51,17760831",10809,Col Estadual,Dr Glicerio Alves,R Eustaquio Inacio da Silveira 300,5132591000,91780100,4314902
1,43108105,Porto Alegre,"-30,07015615","-51,18711863",10810,Colégio,Tiradentes da Brigada Militar de Porto Alegre,R Rua Coronel Aparicio Borges 2001,5132884284,90680570,4314902
1,43108113,Porto Alegre,"-30,04058884","-51,1814074",10811,Col Estadual,Florinda Tubino Sampaio,Av Montenegro 269,5133312037,90460160,4314902
1,43108172,Porto Alegre,"-30,03965215","-51,22498913",10817,Esc Est Ens Fun,Professor Olintho de Oliveira,R da Republica 635,(51) 3228-3674,90050321,4314902
1,43108180,Porto Alegre,"-30,02977317","-51,15150307",10818,Col Estadual,Ruben Berta,Av Saturnino de Brito 1400,5133342109,91320001,4314902
1,43108202,Porto Alegre,"-30,05930708","-51,15654373",10820,Col Estadual,Francisco a Vieira Caldas Jr,R Waldomiro Schapke 11 Intercap,5133364878,91530390,4314902
1,43108210,Porto Alegre,"-30,05124974","-51,16268277",10821,Esc Est Ens Fun,Lea Rosa Cechini Brum,R Rua Jose Albano Volkmer Sn,(51) 3334-7415,91410180,4314902
1,43108229,Porto Alegre,"-30,09431526","-51,22196739",10822,Esc Est Ens Fun,Cidade Jardim,Av Fabio Araujo Santos 1265,5132497546,91720390,4314902
1,43108237,Porto Alegre,"-30,03417125","-51,23140172",10823,Col Estadual,Paula Soares,R Gal Auto 68,(51) 3212-9633,90010380,4314902
1,43108245,Porto Alegre,"-29,99333609","-51,19255718",10824,Esc Est Ens Fun,Lions Club Poa Farrapos,R Dona Teodora 1156,5133741220,90240300,4314902
1,43108300,Porto Alegre,"-30,0273905","-51,1319",10830,Esc Est Ens Fun,Helena Litwin Schneider,R Tenente Ari Tarrago 1745,(51) 3348-0300,91225001,4314902
1,43108318,Porto Alegre,"-30,01820547","-51,11035842",10831,Esc Est Ens Med,Baltazar de Oliveira Garcia,R Sargento Silvio Delmar Hollemb 69,5133686368,91240120,4314902
1,43108326,Porto Alegre,"-30,00789829","-51,12016817",10832,Esc Est Ens Fun,Lidia Moschetti,Av Silvestre Felix Rodrigues Sn,5133403821,91150020,4314902
1,43108334,Porto Alegre,"-30,03284534","-51,24318634",10833,Esc Est Ens Fun,Toyama,R Acesso Toyama N 01,(51) 3334-2044,91215380,4314902
1,43108342,Porto Alegre,"-30,00791324","-51,09573372",10834,Esc Est Ens Fun,Ministro Poty Medeiros,R Vicente Celestino 120,(51) 3348-1751,91180130,4314902
1,43108350,Porto Alegre,"-30,00447926","-51,1102802",10835,Esc Est Ens Fun,Poncho Verde,Av Doutor Petrônio Portella 1100 Pq. Stª Fé,(51) 3366-9625,91180520,4314902
1,43108385,Porto Alegre,"-30,036458","-51,134362",10838,Esc Est Ens Fun,Professora Marieta da Cunha Silva,R Paulo Madureira Coelho 165,5133670757,91310040,4314902
1,43108393,Porto Alegre,"-29,97686576","-51,17455406",10839,Esc Est Ens Fun,Brigadeiro Eduardo Gomes,Av Jaime Vignoli 320,5133713548,90200110,4314902
1,43108474,Porto Alegre,"-29,99715185","-51,09129352",10847,Esc Est Ens Fun,Vinte de Setembro,R Marujaiba 8,5133383292,91170340,4314902
1,43108482,Porto Alegre,"-30,05413784","-51,18507385",10848,Col Estadual,Professor Otávio de Souza,R Afonso Rodrigues 100,(51) 3339-6364,90690170,4314902
1,43108490,Porto Alegre,"-30,00141782","-51,10189126",10849,Esc Est Ens Fun,Bento Gonçalves,R Jorge Furtado 47,5133671442,91160680,4314902
1,43108547,Porto Alegre,"-30,01706664","-51,11680468",10854,Esc Est Ens Fun,David Canabarro,R Lidia Moschetti 200,(51) 3368-7094,91240100,4314902
1,43108709,Porto Alegre,"-30,08783776","-51,23782265",10870,Col Estadual,Elpidio Ferreira Paes,R Inhandui 432,(51) 3249-2587,90820170,4314902
1,43108717,Porto Alegre,"-30,11420862","-51,22713089",10871,Col Estadual,Cônego Paulo de Nadal,Av Cavalhada 4357,(51) 3248-6533,91740001,4314902
1,43108725,Porto Alegre,"-30,08464202","-51,13519186",10872,Esc Est Ens Fun,Onofre Pires,Bc Beco do David 269,(51) 3319-5333,91550160,4314902
1,43108733,Porto Alegre,"-30,04677677","-51,21662356",10873,Col Estadual,Coronel Afonso Emílio Massot,R Jose Honorato Santos 101,5132239054,90050040,4314902
1,43108741,Porto Alegre,"-30,07663416","-51,22503953",10874,Col Estadual,General Álvaro Alves da Silva Braga,R Mariano de Matos 300,(51) 3232-9138,90880250,4314902
1,43108750,Porto Alegre,"-30,06163359","-51,19226617",10875,Esc Est Ens Med,Otávio Rocha,R Guilherme Alves 1900,(51) 3336-0112,90680000,4314902
1,43108768,Porto Alegre,"-30,05553165","-51,22678794",10876,Esc Est Ed Bas,Presidente Roosevelt,R Botafogo 396,(51) 3233-3120,90150050,4314902
1,43108776,Porto Alegre,"-30,07312747","-51,1497026",10877,Esc Est Ens Fun,Irmão Miguel Dario,Av Bento Goncalves 7500,(51) 3339-5090,90540000,4314902
1,43108784,Porto Alegre,"-30,08281039","-51,22910455",10878,Esc Est Ens Fun,Paul Harris,R Cruzeiro do Sul 2702,5132493799,90840000,4314902
1,43108792,Porto Alegre,"-30,11546971","-51,11470778",10879,Esc Est Ens Fun,Professora Thereza Noronha Carvalho,R Magnolia 120,5133193419,91560180,4314902
1,43108806,Porto Alegre,"-30,14317302","-51,20661691",10880,Esc Est Ens Fun,Tancredo Neves,Av Avenida Vereador Roberto Lande 364,(51) 3246-3167,91751750,4314902
1,43108830,Porto Alegre,"-30,10338089","-51,17043927",10883,Esc Est Ens Fun,Anita Garibaldi,R Sao Jose do Norte Sn,5133545167,91712160,4314902
1,43108903,Porto Alegre,"-30,06606992","-51,21938691",10890,Esc Est Ens Med,Presidente Costa e Silva,Av Niteroi 472,5132176790,90880270,4314902
1,43108911,Porto Alegre,"-30,15298365","-51,1483352",10891,Col Estadual,Eng Ildo Meneghetti,R Eugenio Rodrigues 4919,5132502241,91790060,4314902
1,43108954,Porto Alegre,"-30,06646821","-51,16348158",10895,Esc Est Ens Fun,Luiz de Azambuja Soares,R Primeiro de Setembro 480 Prédio,(51) 3384-9389,91520540,4314902
1,43108962,Porto Alegre,"-30,06371767","-51,16025356",10896,Col Estadual,Padre Rambo,Av Avenida Bento Goncalves 1731,5133363066,90650002,4314902
1,43108970,Porto Alegre,"-30,045217","-51,191334",10897,Esc Est Ens Fun,Maurício Sirotsky Sobrinho,R Padre Caldas 59,5133396598,90620280,4314902
1,43109110,Porto Alegre,"-30,08132499","-51,2312074",10911,Esc Est Ens Fun,Vila Cruzeiro do Sul,Av Capivari 2020,(51) 3266-1405,90810070,4314902
1,43109179,Porto Alegre,"-29,97999732","-51,18791218",10917,Esc Est Ens Fun,José Garibaldi,R Dr Caio Brandao de Mello 300,5133251327,90250110,4314902
1,43109187,Porto Alegre,"-30,01185606","-51,13146094",10918,Col Estadual,Prof Elmano Lauffer Leal,R Ten Ary Tarrago 3345,(51) 3344-4666,91225002,4314902
1,43109241,Porto Alegre,"-30,09812225","-51,19043991",10924,Esc Est Ens Fun,na Vila Jardim Renascenca,Av Arroio dos Padres 250,5133182611,91712390,4314902
1,43109250,Porto Alegre,"-30,12639695","-51,209106",10925,Esc Est Ens Fun,Jardim Vila Nova,R Fernando Pessoa 380,5132487919,91750340,4314902
1,43109268,Porto Alegre,"-30,04761623","-51,13573437",10926,Esc Est Ens Fun,Ministro Salgado Filho,R Jose Bento Correa 100,(51) 3386-4407,91450030,4314902
1,43109314,Porto Alegre,"-30,03836683","-51,20511705",10931,EEEd.Prof.Saúde,no Hospital de Clínicas de Porto Alegre,R Sao Manoel 525,5133213599,90620110,4314902
1,43109357,Porto Alegre,"-30,06209924","-51,20553163",10935,Esc Est Ens Fun,Ayrton Senna da Silva,R Dr Malheiros 60,(51) 3223-7269,90640050,4314902
1,43169244,Porto Alegre,"-30,04657485","-51,22143831",16924,Nucl e EJA e Cp,Menino Deus,R Coronel Andre Belo 705,5132216258,90110020,4314902
1,43169252,Porto Alegre,"-30,01964235","-51,1972617",16925,Nucl e EJA e Cp,Paulo Freire,R Coronel Bordini 190,(51) 3362-5904,90440002,4314902
1,43169279,Porto Alegre,"-30,07106425","-51,18285273",16927,Nucl e EJA e Cp,Desembargador Alaor Antônio Terra,Av Roccio 1100,(51) 3288-4367,91510090,4314902
1,43171290,Porto Alegre,"-30,01869471","-51,10482216",17129,Esc Est Ens Fun,Júlio Brunelli,R Fernando Camarano 220,(51) 3366-6377,91250460,4314902
1,43173195,Porto Alegre,"-30,05606421","-51,21747034",17319,Esc Est Ens Fun,Mane Garrincha CIEP Esportivo,Av Erico Verissimo 1255,(51) 3232-1402,90160181,4314902
1,43173306,Porto Alegre,"-29,98312739","-51,13160133",17330,Esc Est Ens Med,Cristóvão Colombo,R Rezende Costa 805,(51) 3364-5612,91120280,4314902
1,43174329,Porto Alegre,"-30,015238","-51,176984",17432,Esc Est Espec,Recanto da Alegria,R Rua Valentim Vicentini 225,5133413210,90520220,4314902
1,43174337,Porto Alegre,"-30,0122413","-51,15239206",17433,Esc Est Espec,Cristo Redentor,R Zeca Neto 149,5133400098,91370100,4314902
1,43174345,Porto Alegre,"-30,04727842","-51,21478711",17434,Esc Est Espec,Renascenca,R Lima e Silva 1801,(51) 3219-5100,90050100,4314902
1,43180523,Porto Alegre,"-30,00626867","-51,17801582",18052,Esc Est Ens Med,para Surdos Prof Lilia Mazeron,R Morretes 222 Prédio,(51) 3341-9498,91030300,4314902
1,43180728,Porto Alegre,"-30,07958702","-51,23232538",18072,Esc Est Ens Med,Tom Jobim,Av Jacuí 00 Fase,(51) 3266-5172,90810150,4314902
1,43191134,Porto Alegre,"-30,04282519","-51,23046194",19028,Esc de Ed Infan,Arquiteto Batisttino Anele Daer,Av Borges de Medeiros 1555 Anexo,5132105287,90110150,4314902
1,43190871,Porto Alegre,"-30,04361261","-51,22877968",19029,Esc de Ed Infan,Centro Administrativo Fernando Ferrari Caergs,Av Borges de Medeiros 1501,5132881274,90110150,4314902
1,43208410,Porto Alegre,"-30,14184467","-51,09053646",19034,Esc Est Ind EM,Anhetengua,Bc Beco dos Mendoncas 357,,91787753,4314902
1,43208428,Porto Alegre,"-29,63","-53,35",19035,E E Ind Ens Fun,Fag Nhin,Etr Estrada Joao de Oliveira Remia 9105 Parada 25,(51) 99815-6169,91787750,4314902
1,43211496,Porto Alegre,"-30,07802058","-51,20854429",20550,Nucl e EJA e Cp,Julieta Villamil Balestro,Av Teresopolis 2727,5133224376,90870001,4314902
1,43001254,Porto Alegre,"-30,22071669","-51,09536042",21319,E E Ind Ens Fun,Pindo Poty,Etr Varejão 217,,91787170,4314902
1,43000479,Porto Alegre,"-30,11907872","-51,24878109",21320,E E Ind Ens Fun,Tupe Pan,R Padre Werner S/inf Comunidade,,91920770,4314902
1,43005047,Porto Alegre,"-30,19441912","-51,03307282",21343,E E Ind Ens Fun,Ka Aguy Miri,Etr Jose Cardoso da Costa S/n,,91787610,4314902
2,43062652,Alto Feliz,"-29,38175146","-51,31221749",6265,Esc Est Ens Med,Assunção,R Julio de Castilhos 1196,5134451350,95773000,4300570
2,43145876,Araricá,"-29,61785572","-50,93174094",14587,Esc Est Ens Fun,José de Oliveira Neto,R Jose Appelonio da Costa 173,5135601775,93880000,4300877
2,43207367,Araricá,"-29,61999962","-50,98822141",19025,Esc Est Ens Med,de Ararica,R José Antonio de Oliveira Neto 102,5135601411,93880000,4300877
2,43020526,Barão,"-29,39323924","-51,43180164",2052,Esc Est Ens Fun,Cônego Caspary,Etr Linha Francesa Alta Sn,(51) 3618-1146,95730000,4301651
2,43020534,Barão,"-29,41140753","-51,43945456",2053,Esc Est Ens Fun,José Emílio Poersch,Av Três S. Mártires das Missões 3914 Casa,5136181133,95730000,4301651
2,43020569,Barão,"-29,37542909","-51,49797811",2056,Inst Est Educ,Assunta Fortini,R Prof Maria Edith Selbach 94,(51) 3696-1007,95730000,4301651
2,43024904,Bom Princípio,"-29,48738947","-51,35434938",2490,Esc Est Ens Fun,Pio XII,R Pio Xii 330,5136341017,95765000,4302352
2,43024939,Bom Princípio,"-29,48753072","-51,3525",2493,Esc Est Ens Med,Monsenhor José Becker,R Pio Xii 130,(51) 3634-1038,95765000,4302352
2,43024947,Bom Princípio,"-29,44800307","-51,35960718",2494,Esc Est Ens Fun,Santa Terezinha do Forromeco,Av Jacob Selbach Junior 240,5135347040,95765000,4302352
2,43026397,Brochier,"-29,55112212","-51,59269094",2639,Esc Est Ens Med,Erni Oscar Fauth,R Erni Oscar Fauth 472,5136971455,95790000,4302659
2,43033474,Campo Bom,"-29,68792255","-51,05657814",3347,Esc Técnica Est,31 de Janeiro,R Visconde de Maua 100,5135984781,93700000,4303905
2,43033563,Campo Bom,"-29,65246961","-51,00988172",3356,Esc Est Ens Med,Ildefonso Pinto,R Joao Silveira do Amaral 236,5135971258,93700000,4303905
2,43033571,Campo Bom,"-29,69200151","-51,05380828",3357,Esc Est Ens Fun,João Blos,R Alberto Fleck 115,(51) 3597-1849,93700000,4303905
2,43033660,Campo Bom,"-29,67939664","-51,08614158",3366,Esc Est Ens Med,La Salle,R Ervino Bradbury 65,5135971688,93700000,4303905
2,43033679,Campo Bom,"-29,68147866","-51,06611945",3367,Esc Est Ens Med,Fernando Ferrari,Av Sao Leopoldo 877,5135971252,93700000,4303905
2,43039227,Capela de Santana,"-29,66090998","-51,31315834",3922,Esc Est Ens Fun,de Estação Azevedo,R João Coitinho 25,5136981146,95745000,4304689
2,43039235,Capela de Santana,"-29,70103859","-51,32601846",3923,Inst Estadual,Manoel de Almeida Ramos,Av Cel Orestes Lucas 4196,(51) 3141-7797,95745000,4304689
2,43051480,Capela de Santana,"-29,70064105","-51,33452443",23420,Unid.de Ens.est,Capela de Santana,Est Sanga Funda 735,,95745000,4304689
2,43051260,Dois Irmãos,"-29,62032835","-51,12763378",5126,Esc Est Ens Fun,João Grawer Filho,R Albano Schuh 106,5135647718,93950000,4306403
2,43051294,Dois Irmãos,"-29,58736327","-51,08592648",5129,Esc Est Ens Med,10 de Setembro,R 10 de Setembro 617,5135641307,93950000,4306403
2,43051316,Dois Irmãos,"-29,58263418","-51,08454288",5131,Esc Est Técnica,Affonso Wolf,R Renato Vier 205,5135641059,93950000,4306403
2,43060021,Estância Velha,"-29,649158","-51,180326",6002,Esc Est Ens Fun,Humberto de Campos,R Rua Jose do Patrocinio 67,(51) 3551-1014,93600140,4307609
2,43060030,Estância Velha,"-29,66157931","-51,14853397",6003,Esc Est Ens Med,Princesa Isabel,Av Avenida Vicente Jorge da Silva 1453,(51) 3561-9342,93608400,4307609
2,43060048,Estância Velha,"-29,63634163","-51,20846562",6004,Col Estadual,8 de Setembro,R Barao do Rio Branco 827,5135611586,93610750,4307609
2,43062601,Feliz,"-29,47918906","-51,30563015",6260,Esc Est Ens Fun,Ivonny Kayser,Etr Julio de Castilhos 3218,5136313264,95770000,4308102
2,43062679,Feliz,"-29,43479372","-51,28841387",6267,Esc Est Ens Fun,Marquês do Herval,Etr Julio de Castilhos 1007,5136372070,95770000,4308102
2,43062695,Feliz,"-29,45155297","-51,30247837",6269,Col Estadual,Professor Jacób Milton Bennemann,R Tiradentes 480,(51) 3637-2855,95770000,4308102
2,43062717,Feliz,"-29,45495939","-51,31218887",6271,Esc Est Ens Fun,Maria Saturnina Ruschel,Av Arthur Ruschel 392 Prédio,5136373320,95770000,4308102
2,43071570,Harmonia,"-29,54954207","-51,42638639",7157,Esc Est Ens Med,Jacób Hoff,R Joao Henrique Marx 255 Prédio,(51) 3695-1305,95785000,4309555
2,43074022,Igrejinha,"-29,57049615","-50,79167582",7402,Inst Est Educ,Olivia Lahm Hirt,R Primeiro de Julho 150,(51) 3545-1013,95650000,4310108
2,43074049,Igrejinha,"-29,57530622","-50,78061992",7404,Esc Est Ens Med,Berthalina Kirsch,R Bento Gonçalves 84,(51) 3545-5110,95650000,4310108
2,43074057,Igrejinha,"-29,56395167","-50,79757071",7405,Esc Est Ens Fun,Figueiras,R Gramado 123,(51) 3545-3368,95650000,4310108
2,43074120,Igrejinha,"-29,55530986","-50,78881262",7412,Esc Est Ens Fun,Promorar,R Carlos Chagas 134,5135452524,95650000,4310108
2,43078389,Ivoti,"-29,5949547","-51,16354487",7838,Esc Est Ed Bas,Prof Mathias Schutz,R do Moinho 355,5135633440,93900000,4310801
2,43078400,Lindolfo Collor,"-29,60275129","-51,21939083",7840,Esc Est Ens Med,Walter Herrmann,Av Capivara 2090,5135521356,93940000,4311627
2,43062687,Linha Nova,"-29,46305228","-51,20230224",6268,Esc Est Ens Med,Pastor Heinrich Hunsche,R Henrique Spier 1841,5134455192,95768000,4311643
2,43026389,Maratá,"-29,54893832","-51,56037547",2638,Col Estadual,Engenheiro Paulo Chaves,R Sinf Miguel Schneider 008,5136144329,95793000,4311791
2,43087213,Montenegro,"-29,68833085","-51,46063487",8721,Esc Est Técnica,São João Batista,R Joao Pessoa 1468,(51) 3632-1709,95780000,4312401
2,43087523,Montenegro,"-29,60694441","-51,49977162",8752,Esc Est Ens Fun,Osvaldo Brochier,R Canisio Sergio Schneider Sn,(51) 3147-0188,95780000,4312401
2,43087574,Montenegro,"-29,81082357","-51,49626011",8757,Esc Est Ens Fun,Adão Martini,Rod Br 386 Tabai Canoas Km411 Vendinha,5136571054,95780000,4312401
2,43087582,Montenegro,"-29,67757473","-51,46967628",8758,Esc Est Ens Fun,Adelaide Sa Brito,R Frederico Ozanan 278,5136320125,95780000,4312401
2,43087590,Montenegro,"-29,69534893","-51,45848105",8759,Esc Est Ens Fun,Aurélio Porto,R Joao Pessoa 611,(51) 3632-6860,95780000,4312401
2,43087604,Montenegro,"-29,68247213","-51,45244406",8760,Esc Est Ens Fun,Cel Álvaro de Moraes,R Prospero Mottin 67,(51) 3632-4198,95780000,4312401
2,43087612,Montenegro,"-29,68905233","-51,46174324",8761,Esc Est Ens Med,Delfina Dias Ferraz,R Olavo Bilac 1140,5136321124,95780000,4312401
2,43087620,Montenegro,"-29,71636189","-51,48457438",8762,Esc Est Ens Fun,Dr Jorge Guilherme Moojen,R Antonio Ignacio de Oliveira Fi 579,(51) 3632-6182,95780000,4312401
2,43087639,Montenegro,"-29,81703271","-51,49380155",8763,Esc Est Ens Fun,José Garibaldi,Etr Est.m.josé Mendes Moreira Gued 100,(51) 99920-1164,95780000,4312401
2,43087647,Montenegro,"-29,68053547","-51,45409763",8764,Esc Est Ens Fun,Manoel de Souza Moraes,R Jorge Guilherme Moojen 311,(51) 3632-5611,95780000,4312401
2,43087671,Montenegro,"-29,70008175","-51,47288734",8767,Esc Est Ens Fun,Tanac,R Andorinhas 37,5136322740,95780000,4312401
2,43087680,Montenegro,"-29,69947521","-51,48233367",8768,Esc Est Ens Fun,Yara Ferraz Gaia,R Jacob Franzen 61,5136322555,95780000,4312401
2,43087698,Montenegro,"-29,67192311","-51,44855258",8769,Esc Est Ens Fun,Coronel Januário Correa,R Bernardo Griebeler 333,(51) 3632-1139,95780000,4312401
2,43087701,Montenegro,"-29,674048","-51,463003",8770,Col Estadual,a J Renner,R Simoes Lopes Neto S N,5136321305,95780000,4312401
2,43087752,Montenegro,"-29,72295511","-51,49075985",8775,Esc Est Ens Fun,Junto ao Núcleo Habitac Promorar,R Vitoria Sn,(51) 3649-4066,95780000,4312401
2,43087850,Montenegro,"-29,699445","-51,470636",8785,Col Estadual,Dr Paulo Ribeiro Campos,R Torbjorn Weibull 1131,5136321267,95780000,4312401
2,43171486,Montenegro,"-29,69362327","-51,49011504",17148,Col Estadual,Ivo Buhler CIEP,R Juvenal Alves de Oliveira 860,(51) 3632-3003,95780000,4312401
2,,Montenegro,"-29,72535036","-51,46353768",26158,Nucl e EJA e Cp,Paulo Freire,Est Major Carpes S/n,,95780000,4312401
